config,run_id,model_family,source,run_type,gpu,status,train_batch_size,eval_batch_size,gradient_accumulation_steps,effective_train_batch_size,batch_accum_profile,configured_max_epochs,final_epoch,validations_per_epoch,final_validation_index,final_validation_phase,checkpoint_label,early_stopping_disabled,swanlab_url,swanlab_run_dir,launch_id,elapsed_sec,wall_clock,oom,observed_peak_memory_used_mib,peak_memory_total_mib,gpu_name,gpu_compute_capability,fallback_from_profiles,source_analysis_dir,seed,data_seed,num_heads,expand_v,use_gate,use_short_conv,conv_size,dynamic_state_capacity,trainable_params,dtype_policy,outer_model_dtype,hidden_states_dtype,kernel_q_dtype,kernel_k_dtype,kernel_v_dtype,kernel_beta_dtype,kernel_g_dtype,kernel_input_dtype,dtype_comparison_scope,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice,metric,value
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999328125
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99965625
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999671875
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,8,epoch_end,4.0,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999734375
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.31715625
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,2,epoch_end,1.0,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.8691953125
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9339375
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,4,epoch_end,2.0,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9583203125
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.96909375
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.97503125
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9775625
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,8,epoch_end,4.0,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9788671875
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.698609375
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,2,epoch_end,1.0,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.9870625
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99578125
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,4,epoch_end,2.0,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.9975625
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99834375
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99875
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.9988125
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,8,epoch_end,4.0,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99890625
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9885
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,2,epoch_end,1.0,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999875
gdn-h1-ev4-usegate0-s123-d123,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,gdn,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,128,32,2,256,128x2,4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,True,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/r17pkxg7c3sjsk7h0dlws,/home/lyj/mnt/project/zoology/swanlog/run-20260519_133903-r17pkxg7c3sjsk7h0dlws,flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58,735.8986580027267,00:12:16,False,5493,11264,NVIDIA GeForce RTX 2080 Ti,7.5,,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep,123,123,1,4,False,True,4,65536,1234563,GDN_KERNEL_DTYPE=float32,float32,float32,float32,float32,float32,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
